"species","Spearman_Correlation","P_value"
"Nitrosopumilus_sp._K4",-0.0372677996249965,0.887077454520016
"Acetobacter_oryzifermentans",-0.0372677996249965,0.887077454520016
"Pyrobaculum_neutrophilum",0.0372677996249965,0.887077454520017
"Pseudomonas_siliginis",0.0372677996249965,0.887077454520017
"Polynucleobacter_sp._MWH-UH25E",0.0372677996249965,0.887077454520017
"Pseudomonas_sp._S07E_245",0.0372677996249965,0.887077454520017
"Borrelia_crocidurae",0.0372677996249965,0.887077454520017
"Methanocella_conradii",0.0372677996249965,0.887077454520017
"Ralstonia_phage_RSP15",0.0372677996249965,0.887077454520017
"Leptogranulimonas_caecicola",-0.0372345693021825,0.887177539153658
"Pedobacter_gandavensis",0.0371195001670238,0.887524122180732
"Aliarcobacter_cryaerophilus",-0.0369920717223421,0.887907953374133
"Chryseobacterium_sp._MMS21-Ot14",0.036923419504085,0.888114752630692
"Sporomusa_termitida",0.0369225783525252,0.888117286451575
"Streptomyces_sp._CB01881",-0.0368495365829666,0.888337315818288
"Acinetobacter_sp._AHP123",0.0368494758954739,0.888337498635119
"Serratia_sp._ATCC_39006",-0.0368438063091806,0.88835457789115
"Paraprevotella_xylaniphila",-0.0368324749829679,0.888388712905689
"Lancefieldella_parvula",0.0367647058823529,0.890954565485626
"Flavobacterium_nitrogenifigens",0.0367528184723897,0.88862867911715
"Arcobacter_peruensis",-0.0364945680357424,0.889406724500613
"Fenollaria_massiliensis",0.0364671704750196,0.889489272260618
"Psychroflexus_torquis",-0.0363967931103438,0.88970132137835
"Pseudarthrobacter_phenanthrenivorans",-0.0363803437554499,0.889750884799622
"Peribacillus_simplex",-0.0363268216394587,0.889912154535491
"Pseudomonas_sp._M1",-0.0363054099091447,0.889976672262884
"Jeotgalibaca_dankookensis",0.0361193039817916,0.890537473245102
"Nostoc_sp._C052",0.0359998912516928,0.890897330612873
"Treponema_peruense",0.0359116050062953,0.891163399418337
"Latilactobacillus_sakei",0.0358480663213513,0.891354893144033
"Glaciibacter_superstes",-0.0358395174026437,0.891380658421413
"Thermodesulfobacterium_commune",-0.0358272987355396,0.891417483999348
"Aerococcus_loyolae",-0.0358155845002066,0.891452789478246
"Clostridium_intestinale",0.0357812063321835,0.891556402790519
"Chryseobacterium_sp._T16E-39",0.0357812063321835,0.891556402790519
"Polaribacter_litorisediminis",0.0357678621812091,0.89159662154359
"Flavobacterium_sp._Sr18",-0.0356729870481072,0.891882578710437
"Actinomyces_urogenitalis",-0.0355610122020839,0.892220091251514
"Cohnella_herbarum",0.0354723132054071,0.892487458571469
"Evansella_cellulosilytica",-0.03543906329863,0.89258768731374
"Hymenobacter_sp._NBH84",-0.0354159231960657,0.89265744190161
"Saprospira_sp._CCB-QB6",-0.0354019788960513,0.892699476599288
"Chitinophaga_agri",-0.0351643377343489,0.89341588059277
"Synechococcus_sp._RS9909",0.0351401090527481,0.893488925878724
"Spiroplasma_floricola",0.0350555892192954,0.893743744896996
"Pectobacterium_colocasium",0.0350555892192954,0.893743744896996
"Halomonas_sp._XH26",0.0350555892192954,0.893743744896996
"Pseudomonas_proteolytica",-0.0350555892192954,0.893743744896996
"Mycoplasma_sp._(ex_Biomphalaria_glabrata)",-0.0350555892192954,0.893743744896996
"Kosakonia_radicincitans",-0.0350070021007002,0.893890234749896
"Pseudomonas_sp._KU26590",0.0350070021007002,0.893890234749896
"Halanaeroarchaeum_sulfurireducens",-0.0350070021007002,0.893890234749896
"Halobellus_ramosii",-0.0350070021007002,0.893890234749896
"Halomonas_sp._TD01",-0.0350070021007002,0.893890234749896
"Serratia_sp._P2ACOL2",0.0350070021007002,0.893890234749896
"Phistoryvirus_phistory",0.0350070021007002,0.893890234749896
"Streptomyces_sp._HNA39",-0.0350070021007002,0.893890234749896
"Verrucomicrobium_spinosum",-0.0348638235779983,0.894321935926508
"Photobacterium_leiognathi",0.0347421281660232,0.89468888489043
"Herbiconiux_sp._SALV-R1",0.0346290476846419,0.895029875299822
"Caproicibacterium_sp._BJN0003",-0.0345903677542853,0.895146517328091
"Curtobacterium_sp._TC1",0.0345003617453344,0.895417944585552
"Runella_slithyformis",0.0344217552140717,0.895655003902628
"Citricoccus_sp._NR2",0.0343801230200234,0.89578056045947
"Streptomyces_sp._2P-4",0.0335803121893434,0.898193122773309
"Tenacibaculum_sp._HL-MS23",0.0335803121893434,0.898193122773309
"Allosaccharopolyspora_coralli",0.0334815881087733,0.898490974567949
"Yersinia_hibernica",0.0333688931134919,0.898830992447907
"Butyrivibrio_hungatei",0.0332928645501079,0.899060391549818
"Hymenobacter_sp._BT18",-0.0332795518738834,0.899100560336139
"Streptococcus_lutetiensis",0.0332516349806682,0.899184795670216
"Corynebacterium_sp._Z-1",-0.033245151162663,0.899204359832954
"Vibrio_jasicida",-0.0332105582077536,0.899308740957053
"Devosia_sp._I507",0.0332105582077536,0.899308740957053
"Bacteroides_intestinalis",-0.0331696332899183,0.89943223022387
"Chryseobacterium_taklimakanense",-0.0331288592938174,0.899555266260111
"Blochmannia_endosymbiont_of_Camponotus_nipponensis",-0.0330785077515602,0.899707205644461
"Caldithrix_abyssi",-0.0330785077515602,0.899707205644461
"Pepyhexavirus_pepy6",-0.0330785077515602,0.899707205644461
"Candidatus_Ruthturnera_calyptogenae",-0.0329683069752539,0.900039755863478
"Staphylococcus_sp._M0911",0.0329318174156772,0.900149872993237
"Flavobacterium_oreochromis",0.0328647691939381,0.900352213651239
"Flavobacterium_sp._F-340",0.0327581689481497,0.900673927844363
"Sporosarcina_pasteurii",0.0327581689481497,0.900673927844363
"Lactococcus_allomyrinae",-0.0324584460314175,0.901578554761566
"Sphingobacterium_hotanense",-0.0323828242595373,0.901806815339265
"Methylomonas_sp._EFPC1",-0.032238330520533,0.902242982757719
"Ruania_alkalisoli",0.0322156388773807,0.902311481939934
"Lysinibacillus_fusiformis",0.0321797951467419,0.90241968460919
"Halosimplex_rubrum",-0.0320783840023027,0.902725826616996
"Campylobacter_hominis",0.0320777652242194,0.902727694636574
"Edaphobacter_lichenicola",0.0320539343625551,0.90279963762305
"Actinomyces_weissii",-0.0318822868018684,0.903317845525461
"Streptococcus_intermedius",-0.0318627450980392,0.905925223934364
"Haemophilus_parahaemolyticus",0.0318627450980392,0.905925223934364
"Leptotrichia_sp._oral_taxon_212",-0.0318627450980392,0.905925223934364
"uncultured_Celeribacter_sp.",0.0318298089245907,0.903476284809866
"Limihaloglobus_sulfuriphilus",-0.0318147704042266,0.903521689194699
"Nitrospira_japonica",-0.0318147704042266,0.903521689194699
"Thermodesulfovibrio_yellowstonii",-0.0317459357645117,0.903729518730421
"Chitinimonas_arctica",-0.0316799043014896,0.903928890306603
"Streptomyces_sp._T12",-0.0316213599964872,0.904105660130827
"Bacteroides_sp._DH3716P",-0.0315567494983632,0.904300751280616
"Pseudarthrobacter_sp._NIBRBAC000502772",-0.0314970394174356,0.904481050242063
"Phytobacter_sp._SCO41",-0.0314970394174356,0.904481050242063
"Aeromonas_sp._XH",-0.0314970394174356,0.904481050242063
"Natronobacterium_gregoryi",-0.0314970394174356,0.904481050242063
"Candidatus_Doolittlea_endobia",-0.0314970394174356,0.904481050242063
"Streptomyces_sp._FR1",-0.0314970394174356,0.904481050242063
"Candidatus_Methylopumilus_rimovensis",-0.0314970394174356,0.904481050242063
"Roseobacter_denitrificans",-0.0314970394174356,0.904481050242063
"Campylobacter_sp._2014D-0216",-0.0314970394174356,0.904481050242063
"Chlamydia_felis",-0.0314970394174356,0.904481050242063
"Candidatus_Liberibacter_asiaticus",-0.0314970394174356,0.904481050242063
"Aerococcus_urinae",0.0314970394174356,0.904481050242063
"Methyloradius_palustris",-0.0313655271962117,0.904878176574083
"Pseudomonas_sp._SWI44",0.0313198916264912,0.905015986901019
"Agrococcus_sp._SGAir0287",-0.0313162255512575,0.905027057828975
"Chromobacterium_paludis",-0.0313162255512575,0.905027057828975
"Flavobacterium_ginsengisoli",0.0312245996869353,0.905303757829779
"Nostoc_piscinale",0.0312030580495406,0.905368812694704
"Maribacter_cobaltidurans",-0.0310783773571574,0.905745354457759
"Staphylococcus_pseudintermedius",0.031058800424596,0.905804479474075
"Tenacibaculum_singaporense",-0.0310197572910922,0.905922396478581
"Chryseobacterium_sp._G0162",-0.0309035054494408,0.906273508108079
"Listeria_monocytogenes",-0.0308076209320955,0.906563117330305
"Rhizobium_sp._K102",0.0307188100235936,0.906831371383391
"Bacteroides_heparinolyticus",-0.0306748697164976,0.906964096952376
"Nodosilinea_sp._E11",0.0306311268381127,0.907096228482741
"Pseudomonas_sp._DG56-2",0.0306311268381127,0.907096228482741
"Burkholderia_seminalis",0.0306311268381127,0.907096228482741
"Parasphingorhabdus_cellanae",-0.0306311268381127,0.907096228482741
"Pseudomonas_sp._SW-3",-0.0306311268381127,0.907096228482741
"Anoxybacillus_sediminis",0.0306311268381127,0.907096228482741
"Limnospira_fusiformis",0.0306311268381127,0.907096228482741
"Rubinisphaera_brasiliensis",0.030556616567607,0.907321302560517
"Sporosarcina_sp._T2O-4",-0.030556616567607,0.907321302560517
"Paraburkholderia_sprentiae",-0.0305195507747189,0.907433270135247
"Lentibacillus_daqui",-0.0303945895002695,0.907810762682004
"Pseudomonas_cucumis",-0.0303945895002695,0.907810762682004
"Marivivens_sp._JLT3646",0.0303945895002695,0.907810762682004
"Flavivirga_eckloniae",0.0303565055966277,0.907925813155109
"Polaromonas_sp._H8N",0.0302775548632157,0.908164326758624
"Sulfurimonas_autotrophica",0.0302399086514219,0.908278060217108
"Campylobacter_sp._RM6914",-0.030238309798292,0.908282890570335
"Microbulbifer_sp._A4B17",0.0302311907140737,0.908304398330969
"Photorhabdus_laumondii",-0.0301634485830428,0.908509059904372
"Comamonas_testosteroni",-0.0301602753203353,0.908518647054543
"Marivirga_harenae",-0.029985764392349,0.909045902705771
"Isoptericola_sp._AK164",-0.0297789669994485,0.909670752985817
"Arcanobacterium_pinnipediorum",-0.0297093373294742,0.90988115434449
"Chryseobacterium_oranimense",-0.0296858784096964,0.909952041905052
"Paenibacillus_sp._PK1-4R",-0.0296714762777285,0.909995562215347
"Serratia_ureilytica",-0.0296714762777285,0.909995562215347
"Pseudomonas_kurunegalensis",0.0296386356741094,0.910094800737411
"Campylobacter_blaseri",-0.0296213094698233,0.910147157982778
"Otariodibacter_oris",0.0295936573778737,0.910230719268718
"Rhodococcus_sp._RDE2",0.0295204961846698,0.910451807857399
"Rickettsia_bellii",0.0294795807163792,0.91057545457502
"Octadecabacter_sp._SW4",0.0294795807163792,0.91057545457502
"Streptococcus_urinalis",0.0294478749278377,0.910671270936242
"Prevotella_sp._E9-3",-0.0294298032017246,0.910725885050324
"Mannheimia_varigena",-0.0294117647058824,0.913422521347557
"Fusobacterium_canifelinum",0.0294117647058824,0.913422521347557
"Lactobacillus_paragasseri",-0.0292768639273235,0.911188094138386
"Acinetobacter_dispersus",-0.029265741736962,0.91122170838419
"Aeromonas_allosaccharophila",-0.0291725017505835,0.911503510253832
"Qipengyuania_aquimaris",0.0291275864017731,0.911639262754616
"Luteithermobacter_gelatinilyticus",-0.0291275864017731,0.911639262754616
"Candidatus_Pelagibacter_giovannonii",-0.0290592384317844,0.911845842624968
"Sporosarcina_sp._Marseille-Q4943",-0.0290469099896338,0.911883105572928
"Halomonas_sp._7T",-0.0290011787089784,0.912021330743569
"Blattabacterium_sp._(Nauphoeta_cinerea)",-0.0290011787089784,0.912021330743569
"Corynebacterium_riegelii",0.0289971668575721,0.912033456886639
"Francisella_tularensis",-0.0287999130013542,0.912629695095246
"Anaerocolumna_sp._AGMB13025",-0.0285921071685848,0.913257876373656
"Massilia_violaceinigra",-0.0285740963906283,0.913312323881911
"Roseolovirus_humanbeta6b",0.0284667418605794,0.913636869703706
"Chryseobacterium_joostei",0.0284312250134855,0.913744244302186
"Moorella_sp._Hama-1",0.0283882547786521,0.913874153882044
"Alistipes_finegoldii",-0.0283781981255248,0.913904557913723
"Corynebacterium_silvaticum",0.0283069258536149,0.914120036850603
"Spiroplasma_tabanidicola",-0.0283069258536149,0.914120036850604
"Candidatus_Kinetoplastibacterium_galatii",0.0283069258536149,0.914120036850603
"Pseudomonas_sp._B21-040",0.0283069258536149,0.914120036850603
"Haloplanus_rubicundus",0.0283069258536149,0.914120036850603
"Candidatus_Planktophila_versatilis",0.0283069258536149,0.914120036850603
"Undibacterium_sp._CCC3.4",0.0283069258536149,0.914120036850603
"Candidatus_Tachikawaea_gelatinosa",-0.0283069258536149,0.914120036850604
"Pseudomonas_sp._MRSN_12121",-0.0283069258536149,0.914120036850604
"Thermococcus_litoralis",-0.0283069258536149,0.914120036850604
"Methanotorris_igneus",-0.0283069258536149,0.914120036850604
"Bacteroides_fragilis",-0.0282382308202754,0.914327729321843
"Duncaniella_dubosii",0.0282382308202754,0.914327729321843
"Actinomyces_howellii",0.0282035614016528,0.914432550786474
"Shouchella_lehensis",-0.0281596208163629,0.914565405132231
"Paenibacillus_sp._HWE-109",0.0280885247231845,0.914780368675888
"Mycoplasmopsis_edwardii",-0.0280230609289658,0.914978307545947
"Bartonella_bacilliformis",-0.027991724926047,0.915073057973724
"Mycolicibacterium_moriokaense",0.0279865696690651,0.915088645987687
"Legionella_pneumophila",-0.0277364204724602,0.915845060245576
"Thalassoglobus_polymorphus",-0.027675465173128,0.916029390445925
"Pseudomonas_mucidolens",0.0276371069216055,0.91614538873841
"Sphingobium_sp._CFD-2",-0.0276371069216055,0.91614538873841
"Pseudoduganella_aquatica",-0.0275582784851066,0.916383776991789
"Cupriavidus_sp._BIC8F",0.0274763926218321,0.916631418467056
"Acinetobacter_piscicola",0.0274354440168033,0.91675525908248
"Lederbergia_lenta",0.0274008512965315,0.916859879045085
"Sporosarcina_thermotolerans",0.0273783066191013,0.916928062388729
"Clostridium_kluyveri",-0.0273317443736445,0.917068885368109
"Alcaligenes_ammonioxydans",0.027302675793348,0.917156801642304
"Chryseobacterium_aureum",-0.0270939247990629,0.917788183806001
"Thermobifida_halotolerans",0.0270063014706494,0.918053220631232
"Streptococcus_infantis",-0.0269607843137255,0.920926977488124
"Streptococcus_vestibularis",0.0269607843137255,0.920926977488124
"Cardiobacterium_hominis",-0.0269607843137255,0.920926977488124
"Campylobacter_concisus",-0.0269607843137255,0.920926977488124
"Marinobacterium_rhizophilum",0.0269484027818148,0.918228352954815
"Mycoplasmopsis_felis",-0.0269284631543848,0.918288667290484
"Paracoccus_sp._TOH",0.0267902475880831,0.918706759890072
"Halomonas_subglaciescola",0.0267509759268424,0.918825557648118
"Bacillus_sp._DX3.1",0.0267193737930449,0.918921156072783
"Thauera_humireducens",-0.0265619423970492,0.919397411481308
"Candidatus_Nitrosacidococcus_sp._I8",-0.0264628062012482,0.91969732779491
"Mycoplasmoides_fastidiosum",-0.0264628062012482,0.91969732779491
"Borrelia_sp._P9F1",-0.0264628062012482,0.91969732779491
"Pseudomonas_sp._FLM_11",0.0264628062012482,0.91969732779491
"Campylobacter_ornithocola",-0.0264628062012482,0.91969732779491
"Candidatus_Trichorickettsia_mobilis",0.0263746455802031,0.919964048348551
"Ruthenibacterium_lactatiformans",0.0263732533007617,0.919968260606251
"Mangrovimonas_sp._YM274",-0.0263562984592145,0.920019556620883
"Halioglobus_maricola",0.0263523138347365,0.920031611943772
"Mesorhizobium_sp._AR10",0.0263523138347365,0.920031611943772
"Thioclava_electrotropha",0.0263523138347365,0.920031611943772
"Campylobacter_volucris",-0.0263523138347365,0.920031611943771
"Streptococcus_phage_CHPC663",-0.0263454539325417,0.92005236634362
"Terasakiella_sp._SH-1",-0.0262552515755252,0.920325275029144
"Synechococcus_sp._PROS-U-1",-0.0262552515755252,0.920325275029144
"Rhodococcus_sp._DMF-1",-0.0262552515755252,0.920325275029144
"Mycoplasma_sp._3686d",0.0262552515755252,0.920325275029144
"Mycoplasma_suis",0.0262552515755252,0.920325275029144
"Halomonas_sp._N3-2A",0.0262552515755252,0.920325275029144
"Lacticaseibacillus_zeae",0.0262552515755252,0.920325275029144
"Bacteroides_sp._HF-162",0.0262552515755252,0.920325275029144
"Rimavirus_rima",0.0262552515755252,0.920325275029144
"Burkholderia_sp._KBS0801",-0.0262552515755252,0.920325275029144
"Aminobacter_aminovorans",-0.0262552515755252,0.920325275029144
"Campylobacter_canadensis",-0.0261693094412532,0.920585302164352
"Lacinutrix_sp._WUR7",0.0261553580557801,0.920627514294281
"Candidatus_Cardinium_hertigii",-0.0260976961356696,0.92080198170518
"Vallitalea_guaymasensis",0.0260893923566607,0.920827106693291
"Corynebacterium_pelargi",-0.0260525052859453,0.920938717842491
"Ureaplasma_diversum",0.0259859598253214,0.921140071469143
"Chryseobacterium_sp._3008163",-0.0258944502056395,0.921416969182622
"Paramuribaculum_intestinale",0.0258784015829602,0.921465531372277
"Arthrobacter_sp._NicSoilB11",0.0258503190253175,0.921550508173481
"Curtobacterium_sp._Csp2",0.0258304341615861,0.921610679535487
"Frederiksenia_canicola",0.0258145041975908,0.92165888370783
"Dolichospermum_heterosporum",-0.0257946331268318,0.921719014055737
"Thermoplasma_volcanium",0.0257946331268318,0.921719014055737
"Corynebacterium_terpenotabidum",0.0257725111019046,0.921785956317836
"Pukyongia_salina",-0.0255825603572905,0.922360776373855
"Herbaspirillum_huttiense",-0.0255484729865779,0.922463933833573
"Flavobacterium_sp._M31R6",-0.0251660141203807,0.92362143594884
"Flavobacterium_sediminis",0.0249414562859545,0.924301122242893
"Pantoea_cypripedii",0.0249079186558152,0.924402637402429
"Butyricimonas_faecalis",0.0248470403396768,0.924586912989087
"Listeria_ivanovii",-0.0248225445866316,0.924661061419252
"Flavihumibacter_fluvii",-0.024736563917525,0.924921328790679
"Acidipropionibacterium_jensenii",-0.0246004134872249,0.925333477015807
"Paraglaciecola_sp._T6c",0.0245841407669024,0.92538273823822
"Streptococcus_anginosus",-0.0245098039215686,0.928437975261992
"Neisseria_sp._oral_taxon_014",-0.0245098039215686,0.928437975261992
"Fusobacterium_sp._oral_taxon_203",0.0245098039215686,0.928437975261992
"Candidatus_Fukatsuia_symbiotica",-0.0244220452286134,0.925873452236329
"Shewanella_avicenniae",0.0244220452286134,0.925873452236329
"Streptomyces_alfalfae",0.0243975018237133,0.925947755022146
"Pontimonas_salivibrio",-0.0243975018237133,0.925947755022146
"Symmachiella_dynata",-0.0243975018237133,0.925947755022146
"Gimesia_panareensis",0.0243076396332062,0.926219809051602
"Waddlia_chondrophila",0.0242535625036333,0.926383529030693
"Sphingomonas_sp._R1",0.0240562612162344,0.926980887678894
"Salinispira_pacifica",0.0240562612162344,0.926980887678894
"Leptospira_kirschneri",0.0239854031500443,0.927195429906188
"Rickettsia_tillamookensis",-0.0239854031500443,0.927195429906189
"Bradyrhizobium_sp._4",-0.0239854031500443,0.927195429906189
"Pediococcus_pentosaceus",0.0239697309333791,0.927242882481058
"Pseudoalteromonas_prydzensis",0.0239521593320581,0.927296086317262
"Thermoanaerobacterium_sp._RBIITD",-0.0237699156475274,0.927847906500626
"Bacillus_pseudomycoides",0.0236943834716568,0.928076621381581
"Novosphingobium_pentaromativorans",-0.0236315727067138,0.928266819304222
"Flavobacterium_johnsoniae",0.02357501554123,0.928438083780321
"Longitalea_sp._SCSIO_12813",0.02357501554123,0.928438083780321
"Pseudocnuella_soli",0.0235324881080236,0.928566865857321
"Alicyclobacillus_sp._SO9",0.0234692037603017,0.92875850737125
"Actinomyces_lilanjuaniae",0.0234428593210857,0.92883828629766
"Selenobaculum_gbiensis",0.0234428593210857,0.92883828629766
"Nostoc_sp._TCL240-02",0.0234146452895423,0.92892372762554
"Thermoflavifilum_sp.",-0.0233784836536159,0.929033237975817
"Ligilactobacillus_salivarius",-0.0233129009845382,0.929231848794577
"Methanosarcina_mazei",0.0231380148394375,0.929761493979475
"Candidatus_Annandia_adelgestsuga",-0.0231380148394375,0.929761493979475
"Tetragenococcus_osmophilus",-0.0230705533892349,0.929965809405981
"Clostridium_sp._MF28",0.023052272190974,0.930021177010653
"Corynebacterium_sp._UMB2355A",-0.0229623546576125,0.930293511408175
"Photobacterium_atrarenae",0.0229174624257053,0.930429479831241
"Rhodoferax_sp._AJA081-3",-0.0227882856497445,0.930820737224715
"Zobellia_galactanivorans",0.0224901627052542,0.93172376467575
"Abyssalbus_ytuae",-0.0223623363057091,0.932110980619763
"Caproicibacterium_sp._ZCY20-5",0.0222366649848977,0.932491682363228
"Erwinia_tracheiphila",0.0222096451564598,0.932573536546017
"Clostridium_tetani",0.0221677566537788,0.932700435326332
"Shewanella_zhangzhouensis",-0.0221403721385024,0.932783395949823
"Streptococcus_phage_D1811",-0.0221096855372844,0.932876360927624
"Streptococcus_sp._DTU_2020_1000888_1_SI_GRL_NUU_041A",-0.0220588235294118,0.935954896104467
"Actinomyces_sp._oral_taxon_414",-0.0220588235294118,0.935954896104467
"Winogradskyella_sp._PG-2",-0.0219363786925948,0.933401408925258
"Streptomyces_sp._CA-256286",0.0218793763129377,0.933574108222948
"Karamvirus_pg7",-0.0218793763129377,0.933574108222948
"Pseudoalteromonas_sp._1_2015MBL_MicDiv",0.0218793763129377,0.933574108222948
"Marinomonas_sp._A3A",0.0218793763129377,0.933574108222948
"Arthrobacter_sp._StoSoilB19",0.0218793763129377,0.933574108222948
"Anabaena_sp._90",0.0218793763129377,0.933574108222948
"Marinobacter_psychrophilus",0.0218793763129377,0.933574108222948
"Halomicrobium_sp._LC1Hm",0.0218793763129377,0.933574108222948
"Streptococcus_phage_phiARI0031",0.0218793763129377,0.933574108222948
"Natronomonas_halophila",0.0217858331668008,0.933857520627661
"Enterococcus_gallinarum",-0.0217162020385912,0.93406849046018
"Shewanella_halifaxensis",0.0215587222254518,0.934545641338199
"Colwellia_sp._M166",-0.021429399533915,0.934937494216712
"Rhizobium_sp._BT04",0.021429399533915,0.934937494216711
"Petrotoga_mobilis",0.0213540710879491,0.935165748907154
"Entomomonas_moraniae",-0.02132310070024,0.935259594473598
"Acidovorax_sp._GBBC_1281",-0.0211199842887253,0.935875091830032
"Paenibacillus_chitinolyticus",-0.0210058424059679,0.936220987526431
"Natronosalvus_rutilus",-0.0210058424059679,0.936220987526431
"Microbulbifer_sp._MLAF003",0.0209041012406872,0.936529313167878
"Pasteurella_canis",0.0208974557790021,0.936549452473987
"Actinomyces_sp._Z16",0.0208461106012216,0.936705057072233
"Rhizobium_sp._WYJ-E13",-0.0207404017654949,0.93702542076596
"Streptomyces_albus",-0.0205209171464545,0.937690625156531
"Lactobacillus_helsingborgensis",0.0205209171464545,0.937690625156531
"Cellulophaga_sp._HaHaR_3_176",-0.0204387783892623,0.937939577754165
"Tellurirhabdus_rosea",-0.0204116172099681,0.93802190118695
"Lactobacillus_ultunensis",-0.0203307788043954,0.9382669196484
"Halomonas_sp._18071143",0.0203173988892875,0.938307474222324
"Pseudomonas_brassicacearum",-0.0201429049288307,0.938836379177941
"Aminithiophilus_ramosus",-0.0201328112963045,0.938866974515887
"Dietzia_lutea",-0.0201198181931143,0.938906358710181
"Pseudoalteromonas_espejiana",-0.0201089657220285,0.938939254405461
"Malaciobacter_molluscorum",-0.020092060325411,0.938990497738859
"Carnobacterium_sp._17-4",-0.020016771071602,0.93921871591371
"Nonlabens_spongiae",0.0199278918520229,0.939488133999129
"Lacticaseibacillus_sp._KACC_23028",-0.019852644666299,0.939716234381579
"Nostoc_sp._'Lobaria_pulmonaria_(5183)_cyanobiont'",0.0198471046509361,0.939733028269688
"Vibrio_rhizosphaerae",-0.0198471046509361,0.939733028269688
"Methanobacterium_congolense",-0.0198471046509361,0.939733028269688
"Brachybacterium_faecium",0.0198401861494358,0.939754000905913
"Psychrosphaera_aestuarii",-0.0198029508595335,0.939866876018535
"Metamycoplasma_subdolum",0.0197809841851523,0.939933466335365
"Bartonella_australis",-0.0197809841851523,0.939933466335364
"Limosilactobacillus_reuteri",-0.0197536283648653,0.940016393967659
"Chryseobacterium_salivictor",-0.0196924904021787,0.940201732372201
"Olsenella_sp._oral_taxon_807",-0.0196924904021787,0.940201732372201
"Serratia_plymuthica",-0.0196791430584146,0.940242194940845
"Streptococcus_sp._NCTC_11567",-0.0196560789866182,0.940312114166146
"Ornithobacterium_rhinotracheale",0.0196560789866182,0.940312114166146
"Barnesiella_viscericola",0.0196560789866182,0.940312114166146
"Agathobacter_rectalis",-0.0196439866575829,0.940348772484139
"Veillonella_rodentium",0.0196078431372549,0.943477120118785
"Protaetiibacter_larvae",-0.0194350091582967,0.940982312905357
"Microbulbifer_hydrolyticus",-0.0194183909345154,0.941032694490379
"Shewanella_aestuarii",-0.0193556282581719,0.941222974439983
"Rossellomorea_vietnamensis",-0.0192902153361782,0.941421292437391
"Virgibacillus_sp._SK37",-0.0192826490619761,0.941444231973671
"Symbiopectobacterium_purcellii",0.019123197341151,0.941927670035127
"Endozoicomonas_sp._GU-1",-0.0190770399215588,0.942067617255325
"Flavobacterium_pectinovorum",0.0190601051291207,0.942118963186382
"Providencia_alcalifaciens",-0.0189728159978923,0.942383625393084
"Isoalcanivorax_pacificus",-0.0188638819472703,0.942713923375007
"Echinicola_rosea",0.0187256831487897,0.943132967438643
"Myroides_albus",-0.0186823986112715,0.943264216987695
"Agathobaculum_sp._NTUH-O15-33",0.0186587948133291,0.943335790191314
"Miniphocaeibacter_halophilus",-0.0186352802547576,0.943407093204241
"Schaalia_sp._ZJ405",0.0185652664308126,0.943619397981654
"Sphingomonas_sp._QA11",-0.0185637865960942,0.94362388536254
"Pedobacter_sp._G11",-0.0184843972661306,0.943864624162656
"Mycoavidus_cysteinexigens",0.0184503101154187,0.943967990846543
"Biavirus_raunefjordenense",-0.0184503101154187,0.943967990846543
"Mesorhizobium_sp._C432A",-0.0184503101154187,0.943967990846543
"Psychrosphaera_ytuae",0.018424737947737,0.944045537049131
"Actinomyces_radicidentis",0.0184049218298986,0.944105628671561
"Paenibacillus_sp._RC67",-0.0182143498173789,0.944683545544936
"Spirosoma_montaniterrae",0.0180163618740724,0.945283979136831
"Mycolicibacterium_gadium",-0.0178839310906046,0.945685614566018
"Vibrio_neonatus",0.0175164618081796,0.946800138100995
"Paenibacillus_sp._N3/727",0.0175035010503501,0.946839449413347
"Bermanella_marisrubri",-0.0175035010503501,0.946839449413347
"Bacillus_sp._Lzh-5",-0.0175035010503501,0.946839449413347
"Streptomyces_sp._AM_3-1-1",0.0175035010503501,0.946839449413347
"Halorussus_vallis",0.0175035010503501,0.946839449413347
"Synechococcus_sp._PROS-9-1",-0.0173683368572969,0.947249423216389
"Janibacter_limosus",0.0173384219043107,0.947340161568489
"Virgibacillus_sp._6R",-0.017325019318945,0.947380814630896
"Psychromicrobium_lacuslunae",0.0172799478008125,0.947517527604641
"Parashewanella_spongiae",0.0172799478008125,0.947517527604641
"Mediterraneibacter_gnavus",-0.0172629668037597,0.947569035494646
"Streptococcus_viridans",0.0172073121375424,0.947737852306213
"Pseudomonas_juntendi",-0.0168206483803729,0.948910773764862
"Cobetia_sp._cqz5-12",-0.0167583263862467,0.949099833161952
"Pseudomonas_sp._KU43P",-0.0166065074412757,0.949560400368387
"Mycoplasmopsis_californica",-0.0166052791038768,0.949564126789364
"Streptococcus_phage_VS-2018a",0.0166052791038768,0.949564126789364
"Curtobacterium_sp._MCLR17_031",-0.0166052791038768,0.949564126789364
"Oceanisphaera_avium",-0.0166052791038768,0.949564126789364
"Undibacterium_sp._KW1",0.0166052791038768,0.949564126789364
"Allocoleopsis_franciscana",0.0165822641529633,0.949633947687382
"Micropruina_glycogenica",-0.0165734376956642,0.949660724772134
"Candidatus_Hydrogenosomobacter_endosymbioticus",-0.0165664967719777,0.949681781693537
"Nitrosomonas_europaea",-0.0164897403894947,0.949914642294872
"Shewanella_acanthi",0.0161690416690889,0.950887607161632
"Corynebacterium_sp._sy039",-0.0161570778926309,0.950923905229272
